,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,cat_ART_AND_DESIGN,cat_AUTO_AND_VEHICLES,cat_BEAUTY,cat_BOOKS_AND_REFERENCE,cat_BUSINESS,cat_COMICS,cat_COMMUNICATION,cat_DATING,cat_EDUCATION,cat_ENTERTAINMENT,cat_EVENTS,cat_FAMILY,cat_FINANCE,cat_FOOD_AND_DRINK,cat_GAME,cat_HEALTH_AND_FITNESS,cat_HOUSE_AND_HOME,cat_LIBRARIES_AND_DEMO,cat_LIFESTYLE,cat_MAPS_AND_NAVIGATION,cat_MEDICAL,cat_NEWS_AND_MAGAZINES,cat_PARENTING,cat_PERSONALIZATION,cat_PHOTOGRAPHY,cat_PRODUCTIVITY,cat_SHOPPING,cat_SOCIAL,cat_SPORTS,cat_TOOLS,cat_TRAVEL_AND_LOCAL,cat_VIDEO_PLAYERS,cat_WEATHER
115,5621,BEAUTY,4.5,134,17.0,18000.0,1,0,1,14,1519830000.0,1.20,4.0.3 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,6519,BEAUTY,4.4,74,2.9,18000.0,1,0,1,14,1522854000.0,2.3.09,4.0.3 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,5012,BEAUTY,4.1,9315,2.6,1800000.0,1,0,1,14,1511190000.0,1.4.2,4.0 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1428,BEAUTY,4.4,75,4.2,90000.0,1,0,1,14,1508252400.0,1.0.0,4.0.3 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,4057,BEAUTY,4.6,38,7.1,18000.0,1,0,1,14,1527519600.0,1.0,4.0 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,6265,BEAUTY,4.5,26834,57.0,1800000.0,1,0,1,14,1532358000.0,18.5,5.0 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,4849,BEAUTY,4.3,119,3.7,90000.0,1,0,1,14,1532271600.0,1.3,4.1 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,6524,BEAUTY,3.9,2277,22.0,900000.0,1,0,1,14,1531321200.0,1.1.0,4.0.3 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3539,BEAUTY,4.4,2280,24.0,900000.0,1,0,1,14,1526223600.0,1.1.0,4.0 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,6346,BEAUTY,4.3,654,7.4,180000.0,1,0,4,14,1531753200.0,1.15,4.1 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,3468,BEAUTY,4.6,184,21.0,18000.0,1,0,1,14,1530457200.0,1.5,4.1 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,4831,BEAUTY,3.8,9,3.4,9000.0,1,0,1,14,1528297200.0,1.0,4.0 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,6245,BEAUTY,4.3,77,2.9,18000.0,1,0,3,14,1502118000.0,2.0,2.3 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,5976,BEAUTY,4.3,35,3.1,18000.0,1,0,2,14,1512918000.0,2.0,3.0 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,3053,BEAUTY,4.0,364,6.4,180000.0,1,0,1,14,1527087600.0,1.1,4.0.3 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3402,BEAUTY,4.3,18,3.2,9000.0,1,0,1,14,1527778800.0,1.2.13,4.0.3 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,3199,BEAUTY,4.5,473,8.2,180000.0,1,0,3,14,1488294000.0,1.0.2.0,1.6 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,4566,BEAUTY,4.3,30,9.9,18000.0,1,0,3,14,1516719600.0,3.0,3.0 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,6520,BEAUTY,4.1,66,2.9,18000.0,1,0,1,14,1522854000.0,3.1.89,4.0.3 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,5933,BEAUTY,3.7,3871,23.0,1800000.0,1,0,1,14,1532876400.0,2.2.0,4.0 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,4957,BEAUTY,4.7,257,4.6,90000.0,1,0,1,14,1502031600.0,1.0,4.0.3 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,3846,BEAUTY,4.2,62,3.1,18000.0,1,0,1,14,1527433200.0,1.9.2,4.0.3 and up,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,3236,BOOKS_AND_REFERENCE,4.5,1857,4.9,90000.0,1,0,1,19,1533222000.0,1.3.2,4.4 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,3115,BOOKS_AND_REFERENCE,4.6,4478,9.5,180000.0,1,0,2,19,1501426800.0,1.1,4.0 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,3669,BOOKS_AND_REFERENCE,4.5,418,4.2,180000.0,1,0,1,19,1522076400.0,2.1,4.1 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1619,BOOKS_AND_REFERENCE,4.4,22486,5.4,1800000.0,1,0,4,19,1528210800.0,3.2.1,4.0 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,3335,BOOKS_AND_REFERENCE,4.6,1435,2.8,900000.0,1,0,1,19,1516460400.0,1.0,4.0 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3650,BOOKS_AND_REFERENCE,4.8,116507,5.0,1800000.0,1,0,4,19,1533049200.0,2.0.075,4.0.3 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,583,BOOKS_AND_REFERENCE,4.6,90468,5.9,9000000.0,1,0,1,19,1527346800.0,1.911805270,2.3 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,5403,BOOKS_AND_REFERENCE,4.2,860,13.0,180000.0,1,0,1,19,1531753200.0,1.0,4.0.3 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,5479,BOOKS_AND_REFERENCE,4.1,363934,7.1,18000000.0,1,0,1,19,1531234800.0,9.1.363,4.1 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,5406,BOOKS_AND_REFERENCE,4.7,967,6.7,900000.0,1,0,1,19,1533308400.0,1.1.6,4.0.3 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,3481,BOOKS_AND_REFERENCE,4.3,17506,17.0,1800000.0,1,0,1,19,1532012400.0,2.3.18,4.1 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2426,BOOKS_AND_REFERENCE,3.3,1862,19.0,1800000.0,1,0,1,19,1524754800.0,2.2.5,4.1 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,5978,BOOKS_AND_REFERENCE,4.6,2084,6.7,900000.0,1,0,1,19,1526482800.0,15.0,2.3 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,5952,BOOKS_AND_REFERENCE,4.8,47303,21.0,1800000.0,1,0,1,19,1527865200.0,18.05.31+530,4.1 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,708,BOOKS_AND_REFERENCE,4.3,161,2.7,18000.0,1,0,1,19,1531407600.0,1.0,2.3 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,3296,BOOKS_AND_REFERENCE,4.1,85842,37.0,9000000.0,1,0,1,19,1529852400.0,5.0.6,4.0 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,4677,BOOKS_AND_REFERENCE,4.6,7831,15.0,180000.0,1,0,4,19,1530630000.0,1.2.3,4.0 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,5949,BOOKS_AND_REFERENCE,4.1,91615,23.0,9000000.0,1,0,3,19,1530198000.0,3.12,4.1 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,3341,BOOKS_AND_REFERENCE,4.6,4620,19.0,900000.0,1,0,1,19,1511362800.0,2.0,4.0.3 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,7691,BOOKS_AND_REFERENCE,4.7,21336,23.0,1800000.0,1,0,1,19,1529420400.0,1.28,3.0 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,3337,BOOKS_AND_REFERENCE,4.5,26875,73.0,900000.0,1,0,1,19,1533049200.0,6.0.8,4.0.3 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,3615,BOOKS_AND_REFERENCE,3.9,1778,4.9,900000.0,1,0,3,19,1413385200.0,1.0.3,2.1 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,613,BOOKS_AND_REFERENCE,4.4,2709,6.8,1800000.0,1,0,1,19,1531234800.0,1.9,4.4 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,3342,BOOKS_AND_REFERENCE,4.5,527,2.9,180000.0,1,0,1,19,1522422000.0,14.0,4.0 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,5567,BOOKS_AND_REFERENCE,4.4,1322,3.5,180000.0,1,0,1,19,1527433200.0,6.0,4.0.3 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,3649,BOOKS_AND_REFERENCE,3.4,1680,4.0,180000.0,1,0,1,19,1471618800.0,3.05,4.0.3 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,7690,BOOKS_AND_REFERENCE,4.9,2739,21.0,90000.0,1,0,1,19,1531753200.0,2.0,3.0 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,5444,BOOKS_AND_REFERENCE,4.6,1065,2.3,900000.0,1,0,1,19,1529074800.0,1.5,3.0 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,6141,BOOKS_AND_REFERENCE,4.3,2,7.2,90000.0,1,0,1,19,1528988400.0,3.0,6.0 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,3345,BOOKS_AND_REFERENCE,4.4,8788,10.0,1800000.0,1,0,1,19,1532703600.0,2.5.3,4.0 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,3879,BOOKS_AND_REFERENCE,4.4,51269,6.1,1800000.0,1,0,1,19,1531926000.0,7.0.4.6,4.2 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,612,BOOKS_AND_REFERENCE,4.4,30105,2.1,1800000.0,1,0,1,19,1532790000.0,1.15,4.0.3 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,858,BOOKS_AND_REFERENCE,3.5,156,42.0,900000.0,1,0,1,19,1518620400.0,3.1.7.9,2.2 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,7046,BOOKS_AND_REFERENCE,4.3,114,7.3,180000.0,1,0,1,19,1438873200.0,1.1,5.1 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,3334,BOOKS_AND_REFERENCE,4.4,341157,30.0,18000000.0,1,0,2,19,1521471600.0,3.9.1,4.2 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,167,BUSINESS,4.3,85185,29.0,9000000.0,1,0,1,22,1531753200.0,3.4.2,5.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,5394,BUSINESS,4.3,1002861,35.0,180000000.0,1,0,1,22,1533135600.0,9.7.14188,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,7061,BUSINESS,3.9,16589,9.1,1800000.0,1,0,1,22,1528902000.0,4.9.10,4.0.3 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,4386,BUSINESS,4.8,148945,25.0,1800000.0,1,0,1,22,1531926000.0,5.2.8,5.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2586,BUSINESS,4.5,4458,3.9,900000.0,1,0,1,22,1530975600.0,3.3,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,3925,BUSINESS,4.4,62272,18.0,18000000.0,1,0,1,22,1529938800.0,3.550.2,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,593,BUSINESS,4.0,8941,12.0,9000000.0,1,0,1,22,1532962800.0,4.6.30,4.0.3 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,6597,BUSINESS,4.3,46353,21.0,1800000.0,1,0,1,22,1460473200.0,2.8,1.5 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,5720,BUSINESS,4.2,30847,55.0,9000000.0,1,0,1,22,1518015600.0,7.3.21,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2182,BUSINESS,4.6,188841,3.2,9000000.0,1,0,1,22,1529506800.0,1.1.13,4.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,5699,BUSINESS,3.1,4034,0.022,180000.0,1,0,1,22,1441897200.0,3.0.1.11 (Build 311),2.2 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,4441,BUSINESS,3.9,45964,16.0,1800000.0,1,0,1,22,1531839600.0,5.1.5,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1431,BUSINESS,4.1,6903,14.0,1800000.0,1,0,1,22,1531148400.0,2.3.6,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,7542,BUSINESS,4.4,31614,37.0,18000000.0,1,0,1,22,1532012400.0,4.1.28165.0716,4.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,4289,BUSINESS,4.5,207372,11.0,9000000.0,1,0,1,22,1533135600.0,12.2.4,4.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,7189,BUSINESS,4.4,1225,25.0,180000.0,1,0,1,22,1533049200.0,1.0.6.8,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,5188,BUSINESS,4.4,380837,7.3,18000000.0,1,0,1,22,1530630000.0,3.4.5,4.2 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,4385,BUSINESS,4.3,10600,6.5,1800000.0,1,0,1,22,1533049200.0,2.5.6,4.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,13,BUSINESS,4.4,74359,25.0,1800000.0,1,0,1,22,1532617200.0,1.12.5,4.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,5201,BUSINESS,4.6,822,3.1,180000.0,1,0,1,22,1528383600.0,1.5,4.0.3 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,7813,BUSINESS,4.4,2287,1.5,1800000.0,1,0,1,22,1521990000.0,4.9,2.2 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,379,BUSINESS,4.7,4162,7.5,180000.0,1,0,1,22,1532358000.0,0.9.4,4.0.3 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,6246,BUSINESS,3.8,14760,8.6,90000000.0,1,0,1,22,1517324400.0,1.1.07.6,7.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,7478,BUSINESS,4.3,9,1.2,180000.0,1,0,1,22,1523199600.0,1.0.5,6.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,6875,BUSINESS,4.7,286897,39.0,18000000.0,1,0,1,22,1496070000.0,1.2.6,3.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,3503,BUSINESS,4.5,103755,14.0,18000000.0,1,0,1,22,1531234800.0,3.9.2,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,5024,BUSINESS,4.2,46505,19.0,1800000.0,1,0,1,22,1533135600.0,3.4.49,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,7000,BUSINESS,4.7,11442,6.8,180000.0,0,4.99,1,22,1521903600.0,1.5.2,4.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,6876,BUSINESS,4.8,10295,39.0,180000.0,0,4.99,1,22,1491836400.0,3.4.6,3.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,7560,BUSINESS,4.2,296,14.0,90000.0,1,0,1,22,1528988400.0,3.2.1,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,3899,BUSINESS,4.3,29313,20.0,9000000.0,1,0,1,22,1532876400.0,1.12.0,4.0.3 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,3702,BUSINESS,4.1,1802,26.0,180000.0,1,0,1,22,1523977200.0,1.7.14,4.2 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,4303,BUSINESS,3.8,1383,51.0,180000.0,1,0,1,22,1531321200.0,3.24.1,5.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,5852,BUSINESS,4.3,23175,41.0,1800000.0,1,0,1,22,1531407600.0,18.7,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,4131,BUSINESS,3.8,5868,20.0,900000.0,1,0,1,22,1530543600.0,3.19.005,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,4823,BUSINESS,4.1,5448,12.0,900000.0,1,0,1,22,1532444400.0,4.9.1,5.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,2562,BUSINESS,4.6,4159,48.0,900000.0,1,0,1,22,1532012400.0,6.1.2,4.0.3 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,775,BUSINESS,4.3,20815,10.0,1800000.0,1,0,1,22,1532530800.0,6.4.4,5.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,3901,BUSINESS,4.5,78662,22.0,1800000.0,1,0,1,22,1518447600.0,3.7.5,4.4 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,478,BUSINESS,4.1,7149,11.0,1800000.0,1,0,1,22,1532962800.0,2.6.158,4.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,461,BUSINESS,4.5,3079,8.5,180000.0,1,0,1,22,1533135600.0,5.20.7,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,4325,BUSINESS,4.6,5800,8.6,180000.0,1,0,1,22,1533135600.0,5.20.7,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,4326,BUSINESS,4.2,16422,28.0,1800000.0,1,0,1,22,1533049200.0,10.46.2,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,2385,BUSINESS,4.4,108741,28.0,18000000.0,1,0,1,22,1532012400.0,11.1.0,4.3 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,7542,BUSINESS,4.4,31614,37.0,18000000.0,1,0,1,22,1532012400.0,4.1.28165.0716,4.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,6239,BUSINESS,4.0,624,9.0,180000.0,1,0,1,22,1521644400.0,1.2.287,5.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,2386,BUSINESS,4.2,1661,46.0,180000.0,1,0,1,22,1533135600.0,3.0.4651,4.4 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,6510,BUSINESS,4.1,308,14.0,90000.0,1,0,1,22,1527519600.0,3.1.4.0,4.0.3 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,2420,BUSINESS,3.8,5211,26.0,1800000.0,1,0,1,22,1532876400.0,3.3.0,4.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,1593,BUSINESS,3.9,1058,23.0,900000.0,1,0,1,22,1530198000.0,2.22.397,5.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,7560,BUSINESS,4.2,296,14.0,90000.0,1,0,1,22,1528988400.0,3.2.1,4.1 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
